utt_id	text
11_6362_4_111_01_211030-100739_bem_1e5_elicit_2	Yes, there is a big black cow on the ground that is looking where there are no people.
11_6412_0_111_01_211102-092232_bem_574_elicit_0	A white skinned woman wearing a blue shirt and a black short and sneakers is standing on the grass
11_6412_2_111_01_211102-092232_bem_574_elicit_1	He is playing a trumpet and the one in front of him is also playing a trumpet.
11_6412_4_111_01_211102-092232_bem_574_elicit_2	The one at a distance is playing what looks like a drum.
11_6445_0_111_01_211102-114429_bem_574_elicit_0	A man is in the water and he is wearing blue clothes.
11_6445_2_111_01_211102-114429_bem_574_elicit_1	he is skating on water and he is on a skateboard
11_6445_4_111_01_211102-114429_bem_574_elicit_2	The skateboard he is using is painted white.
11_6452_0_111_01_211102-122115_bem_574_elicit_0	Two dogs are standing in snow.
11_6452_2_111_01_211102-122115_bem_574_elicit_1	What colours do they have?
11_6452_4_111_01_211102-122115_bem_574_elicit_2	The dog on the left has something that has snow in it's mouth.
11_6471_0_111_01_211102-125728_bem_574_elicit_0	Children are playing on the grass and they are wearing yellow shirts.
11_6471_2_111_01_211102-125728_bem_574_elicit_1	They are climbing a tree while holding a rope and they are standing at the end of the tree.
11_6471_4_111_01_211102-125728_bem_574_elicit_2	Behind the man wearing a black jersey there is a group of people playing a different game
11_2532_1_112_02_211025-112753_bem_1e5_elicit_0	He is standing at the edge of the goal post.
11_2532_3_112_02_211025-112753_bem_1e5_elicit_1	there are words written on the wall of the room
11_2607_1_112_02_211026-155908_bem_1e5_elicit_0	He is standing on a pillar that has a lot of small stones.
11_2607_3_112_02_211026-155908_bem_1e5_elicit_1	Why is the dog facing upwards?
11_6291_1_112_02_211101-201636_bem_574_elicit_0	Two of these people are women and one is a man.
11_6291_3_112_02_211101-201636_bem_574_elicit_1	They seem to be worried about something.
11_6301_1_112_02_211101-203305_bem_574_elicit_0	What does she have in her hands?
11_6301_3_112_02_211101-203305_bem_574_elicit_1	On his right is a man playing a white guitar.
11_6319_1_112_02_211101-215754_bem_574_elicit_0	what game is he playing?
11_6319_3_112_02_211101-215754_bem_574_elicit_1	There are vehicles outside where the child is.
11_6336_1_112_02_211101-223159_bem_574_elicit_0	This man is wearing glasses and it seems he is looking at something in front of him and he is wearing a blue bracelet.
11_6336_3_112_02_211101-223159_bem_574_elicit_1	Have you noticed that the way he is sitting with his thighs up there is a red bag under his thighs?
11_6344_1_112_02_211101-224359_bem_574_elicit_0	The one in the middle is wearing fake wings similar to those of a kite and the other two are wearing crowns in their hair.
11_6344_3_112_02_211101-224359_bem_574_elicit_1	There are words of love written on it saying I love you and two ladies are happy to show these words. But have you seen one lady?
11_6360_1_112_02_211101-231828_bem_574_elicit_0	One of these two is an old man with grey hair who is seated and has a walking stick on which he has put his hands and he has put his left and right leg.
11_6360_3_112_02_211101-231828_bem_574_elicit_1	Are these people discussing because they are seated close to each other?
11_6362_1_112_02_211101-232314_bem_574_elicit_0	the one in front is an elderly man wearing a helmet and has one hand on his cheek
11_6362_3_112_02_211101-232314_bem_574_elicit_1	Have you seen how he is looking at how the older woman is not paying attention?
11_6412_1_112_02_211030-214654_bem_1e5_elicit_0	What is he doing on the grass where he is standing?
11_6412_3_112_02_211030-214654_bem_1e5_elicit_1	Everyone here is wearing shirts and hats
11_6445_1_112_02_211031-064154_bem_1e5_elicit_0	What is he doing in the water and why is he dressed like this?
11_6445_3_112_02_211031-064154_bem_1e5_elicit_1	she looks very happy to be in the water
11_6452_1_112_02_211031-071127_bem_1e5_elicit_0	Do they both have the same color on their bodies?
11_6452_3_112_02_211031-071127_bem_1e5_elicit_1	These dogs have black and white fur and they have collar belts around their necks.
11_6471_1_112_02_211031-112834_bem_1e5_elicit_0	what game are they playing?
11_6471_3_112_02_211031-112834_bem_1e5_elicit_1	behind them is a person covering himself with a green blanket
12271_1_02_211024-150322_bem_dcc_elicit_0	This place has been made so that people can go and rest for a while or to tell different stories that's why they have put chairs where to sit.
12271_3_02_211024-150322_bem_dcc_elicit_1	I can see people seated on chairs that have been put on the side of the trees and the trees are giving them shade because they are dirty.
12287_1_02_211024-161037_bem_dcc_elicit_0	This is an airport or a bus station because different people have gone to this place and they are well dressed.
12287_3_02_211024-161037_bem_dcc_elicit_1	They are well dressed and most of them are dressed in black with white inside.
12288_1_02_211024-161913_bem_dcc_elicit_0	She is smiling. The place where she is playing from looks very nice and she is happy and she has white hair.
12288_3_02_211024-161913_bem_dcc_elicit_1	He is wearing a white shirt with black lines and a grey trousers.
12289_1_02_211024-162059_bem_dcc_elicit_0	This is the kitchen because they are on the stove and they have put big pots where they are cooking food.
12289_3_02_211024-162059_bem_dcc_elicit_1	They are wearing different clothes. The one in front is wearing a blue jersey with yellow lines and the other is wearing a white shirt.
12302_1_02_211024-173412_bem_dcc_elicit_0	These men are both at work, that is why they are wearing helmets and work suits but the helmets they are wearing are different.
12302_3_02_211024-173412_bem_dcc_elicit_1	The man behind is dressed in black with a blue trousers while the man in front is dressed in red and green.
12358_1_02_211026-171907_bem_dcc_elicit_0	Yes I have seen a lot of them and a lot of them are wearing similar clothes of the same colors. Maybe they were playing a game.
12358_3_02_211026-171907_bem_dcc_elicit_1	I haven't seen these cars. They have the same color. They look red and there is a black one on the other side.
12362_1_02_211029-104711_bem_dcc_elicit_0	I have seen there is a woman on top of the car and she is sitting on a metal bar so that she doesn't fall or fall and break her neck.
12362_3_02_211029-104711_bem_dcc_elicit_1	I have seen. The one playing looks young and has a small head. It looks very short.
12372_1_02_211029-173942_bem_dcc_elicit_0	These dogs are very big and they have big heads and big mouths. You can just see from their faces that they are very cold.
12372_3_02_211029-173942_bem_dcc_elicit_1	I have seen it has opened it's mouth as though it wants to bite the other dog.
12380_1_02_211029-182408_bem_dcc_elicit_0	This is just a building but it is not known what kind of building it is and there are a lot of umbrellas inside the building.
12380_3_02_211029-182408_bem_dcc_elicit_1	There are also paper folding machines in this room, one is black and the other one is grey.
12418_1_02_211029-231253_bem_142_elicit_0	I have seen it's eyes are focused on where it's running and it's mouth is open and it's jumping over the logs that have been painted.
12418_3_02_211029-231253_bem_142_elicit_1	Very true. This dog is well trained and it has come to play or compete in a game of jumping over logs and it has been trained how to jump.
12427_1_02_211031-084508_bem_142_elicit_0	I have seen. This ground is well made and has a lawn.
12427_3_02_211031-084508_bem_142_elicit_1	Yes I have, this person has something that looks like a stick in his hands, and the white ball that is coming wants to hit the friend behind so that when he misses he can catch the ball.
12434_1_02_211031-093322_bem_142_elicit_0	I have seen. They are dancing very well and they are all wearing different dresses. But they are wearing black shirts and the ones playing the guitars are standing at a distance.
12434_3_02_211031-093322_bem_142_elicit_1	The place they are at is very nice and there are big storey buildings and trees in the middle.
12447_1_02_211101-111411_bem_142_elicit_0	I have seen them and they are all wearing shorts of different colors and there are two people on the other side and this one is just alone and they have put a net in the middle where they are playing from.
12447_3_02_211101-111411_bem_142_elicit_1	My friend, what is surprising is that they have come to watch a game and they are looking somewhere else or they are watching a different game. But I have seen something that looks like a balloon where these children are jumping, don't you think the same thing?
12513_1_02_211102-084723_bem_dcc_elicit_0	I have seen this young boy playing in the water and he is wearing a blue short. It's like he is enjoying playing in the water.
12513_3_02_211102-084723_bem_dcc_elicit_1	This place is very beautiful and there are tall mountains and a lot of trees that are close to each other.
12519_1_02_211102-092827_bem_dcc_elicit_0	I have seen there is a bottle in the middle of these people maybe they are drinking and the ones sited down are playing a game.
12519_3_02_211102-092827_bem_dcc_elicit_1	These people are playing a draft game and I think they are playing a game of cards.
12590_3_02_211103-013915_bem_142_elicit_1	That's true it can't be dirty, he is cleaned everyday and he is playing the drums, it seems he loves playing.
12630_1_02_211103-063722_bem_dcc_elicit_0	Yes I have seen. The man has his head in front and the woman has her head behind. So we can say they are just sitting as they are swinging.
12630_3_02_211103-063722_bem_dcc_elicit_1	I can see a fence. This place is fenced with green metal bars and the fence is short.
12639_1_02_211103-075832_bem_dcc_elicit_0	This is a lot of money, it is up to thirty-seven thousand dollars, if it is a lot of money it can benefit a lot of people.
12639_3_02_211103-075832_bem_dcc_elicit_1	I have seen what they have written, they are written in such a way that they are stuck together, and the one who has lifted the girl is happy because she is happy.
12654_1_02_211103-093141_bem_dcc_elicit_0	No they are twins. It's just a red dot on his nose. Maybe he has been punched.
12654_3_02_211103-093141_bem_dcc_elicit_1	He is in a shop where they sell books. There are a lot of books behind him. Have you seen?
12667_1_02_211103-102551_bem_dcc_elicit_0	I have seen this dog my friend. It is very nice. It is fat. Just look at it's cheeks and it's head. It looks like a calf.
12667_3_02_211103-102551_bem_dcc_elicit_1	Yes you are right, this dog has something black around its neck, maybe that's what they use to tie it. But have you seen how this place is looking?
12694_1_02_211103-145041_bem_a35_elicit_0	My friend I think he wants to get something, if we look closely down he has something that looks like a metal and he has a drilling machine.
12694_3_02_211103-145041_bem_a35_elicit_1	That's true, it looks like it's a competition of throwing orange things, if you look closely the one in red has something that looks orange.
